#options: 800x800 fps=40/1 timebase=1/40 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=8192 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:160 out:161 type:b dur:2 cpbdur:2 q:17.43 aq:14.63 tex:107314 mv:11854 misc:744 imb:5 pmb:841 smb:1654 d:- ref:0 ;
in:163 out:162 type:P dur:2 cpbdur:2 q:17.49 aq:9.17 tex:322268 mv:9246 misc:638 imb:243 pmb:720 smb:1537 d:- ref:0 ;
in:162 out:163 type:b dur:2 cpbdur:2 q:17.47 aq:14.48 tex:103153 mv:11603 misc:724 imb:10 pmb:841 smb:1649 d:- ref:0 ;
in:164 out:164 type:P dur:2 cpbdur:2 q:17.54 aq:9.95 tex:232876 mv:7398 misc:606 imb:97 pmb:780 smb:1623 d:- ref:0 ;
in:165 out:165 type:P dur:2 cpbdur:2 q:17.57 aq:9.46 tex:229134 mv:7409 misc:585 imb:93 pmb:784 smb:1623 d:- ref:0 ;
in:166 out:166 type:P dur:2 cpbdur:2 q:17.59 aq:9.55 tex:226214 mv:7343 misc:611 imb:98 pmb:768 smb:1634 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:17.64 aq:9.91 tex:220259 mv:7282 misc:587 imb:112 pmb:750 smb:1638 d:- ref:0 ;
in:168 out:168 type:P dur:2 cpbdur:2 q:17.64 aq:8.63 tex:211781 mv:7218 misc:609 imb:119 pmb:754 smb:1627 d:- ref:0 ;
in:170 out:169 type:P dur:2 cpbdur:2 q:17.61 aq:9.32 tex:281140 mv:8646 misc:614 imb:177 pmb:672 smb:1651 d:- ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:17.63 aq:14.08 tex:91121 mv:11150 misc:681 imb:9 pmb:773 smb:1718 d:- ref:0 ;
in:171 out:171 type:P dur:2 cpbdur:2 q:17.62 aq:9.64 tex:202405 mv:6986 misc:561 imb:106 pmb:724 smb:1670 d:- ref:0 ;
in:172 out:172 type:P dur:2 cpbdur:2 q:17.65 aq:9.21 tex:200327 mv:6968 misc:601 imb:116 pmb:701 smb:1683 d:- ref:0 ;
in:173 out:173 type:P dur:2 cpbdur:2 q:17.63 aq:9.13 tex:196302 mv:6835 misc:575 imb:126 pmb:684 smb:1690 d:- ref:0 ;
in:174 out:174 type:P dur:2 cpbdur:2 q:17.66 aq:8.75 tex:189570 mv:6747 misc:595 imb:111 pmb:667 smb:1722 d:- ref:0 ;
in:175 out:175 type:P dur:2 cpbdur:2 q:17.64 aq:8.64 tex:185735 mv:6544 misc:617 imb:113 pmb:639 smb:1748 d:- ref:0 ;
in:176 out:176 type:P dur:2 cpbdur:2 q:17.64 aq:8.79 tex:175282 mv:6517 misc:593 imb:110 pmb:628 smb:1762 d:- ref:0 ;
in:177 out:177 type:P dur:2 cpbdur:2 q:17.65 aq:8.72 tex:172011 mv:6533 misc:600 imb:115 pmb:613 smb:1772 d:- ref:0 ;
in:179 out:178 type:P dur:2 cpbdur:2 q:17.66 aq:7.36 tex:219223 mv:7360 misc:617 imb:221 pmb:504 smb:1775 d:- ref:0 ;
in:178 out:179 type:b dur:2 cpbdur:2 q:17.65 aq:13.09 tex:80443 mv:10269 misc:656 imb:11 pmb:646 smb:1843 d:- ref:0 ;
in:181 out:180 type:P dur:2 cpbdur:2 q:17.65 aq:6.96 tex:227744 mv:7292 misc:644 imb:236 pmb:492 smb:1772 d:- ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:17.65 aq:12.81 tex:79617 mv:10345 misc:678 imb:14 pmb:630 smb:1856 d:- ref:0 ;
in:182 out:182 type:P dur:2 cpbdur:2 q:17.63 aq:7.73 tex:169347 mv:6464 misc:605 imb:142 pmb:565 smb:1793 d:- ref:0 ;
in:184 out:183 type:P dur:2 cpbdur:2 q:17.63 aq:7.37 tex:233137 mv:7420 misc:587 imb:213 pmb:502 smb:1785 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:17.63 aq:12.20 tex:78941 mv:10260 misc:647 imb:14 pmb:624 smb:1862 d:- ref:0 ;
in:185 out:185 type:P dur:2 cpbdur:2 q:17.62 aq:6.75 tex:166023 mv:6401 misc:616 imb:136 pmb:577 smb:1787 d:- ref:0 ;
in:186 out:186 type:P dur:2 cpbdur:2 q:17.61 aq:7.11 tex:160581 mv:6270 misc:597 imb:116 pmb:574 smb:1810 d:- ref:0 ;
in:188 out:187 type:P dur:2 cpbdur:2 q:17.61 aq:6.49 tex:215871 mv:7233 misc:584 imb:239 pmb:510 smb:1751 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:17.61 aq:13.57 tex:73058 mv:9511 misc:607 imb:12 pmb:597 smb:1891 d:- ref:0 ;
in:189 out:189 type:P dur:2 cpbdur:2 q:17.57 aq:7.08 tex:152301 mv:6008 misc:563 imb:144 pmb:542 smb:1814 d:- ref:0 ;
in:190 out:190 type:P dur:2 cpbdur:2 q:17.56 aq:6.79 tex:148239 mv:5773 misc:580 imb:123 pmb:534 smb:1843 d:- ref:0 ;
in:191 out:191 type:P dur:2 cpbdur:2 q:17.52 aq:7.29 tex:142258 mv:5641 misc:525 imb:132 pmb:510 smb:1858 d:- ref:0 ;
in:192 out:192 type:P dur:2 cpbdur:2 q:17.51 aq:6.51 tex:138635 mv:5584 misc:581 imb:91 pmb:512 smb:1897 d:- ref:0 ;
in:193 out:193 type:P dur:2 cpbdur:2 q:17.47 aq:6.86 tex:131534 mv:5317 misc:589 imb:109 pmb:488 smb:1903 d:- ref:0 ;
in:194 out:194 type:P dur:2 cpbdur:2 q:17.45 aq:5.35 tex:125312 mv:5236 misc:516 imb:106 pmb:479 smb:1915 d:- ref:0 ;
in:195 out:195 type:P dur:2 cpbdur:2 q:17.44 aq:4.53 tex:119806 mv:5252 misc:558 imb:181 pmb:456 smb:1863 d:- ref:0 ;
in:196 out:196 type:P dur:2 cpbdur:2 q:17.40 aq:7.06 tex:109364 mv:4928 misc:564 imb:100 pmb:437 smb:1963 d:- ref:0 ;
in:197 out:197 type:P dur:2 cpbdur:2 q:17.38 aq:5.42 tex:103024 mv:4795 misc:517 imb:134 pmb:409 smb:1957 d:- ref:0 ;
in:199 out:198 type:P dur:2 cpbdur:2 q:17.35 aq:6.38 tex:108118 mv:5328 misc:514 imb:213 pmb:326 smb:1961 d:- ref:0 ;
in:198 out:199 type:b dur:2 cpbdur:2 q:17.36 aq:9.14 tex:60930 mv:7558 misc:552 imb:19 pmb:470 smb:2011 d:- ref:0 ;
